NAME,submitter_id,methilation
ATRX,TCGA-F4-6854,0.216915054
LRP1B,TCGA-F4-6854,0.644750575
KRAS,TCGA-F4-6854,0.1070088
FAT1,TCGA-F4-6854,0.050074459
BRAF,TCGA-F4-6854,0.110442404
FBXW7,TCGA-F4-6854,0.0377449
TRRAP,TCGA-F4-6854,0.134509922
MLL3,TCGA-F4-6854,0.24506236
DCC,TCGA-F4-6854,0.544328954
PTPRT,TCGA-F4-6854,0.62820276
RNF43,TCGA-F4-6854,0.064151112
FBXW7,TCGA-F4-6854,0.080302301
DCC,TCGA-F4-6854,0.699841983
ZFHX3,TCGA-F4-6854,0.076362602
CSMD3,TCGA-F4-6854,0.302978795
ERBB4,TCGA-F4-6854,0.481366944
CNTNAP2,TCGA-F4-6854,0.686915159
FAM123B,TCGA-F4-6854,0.190235749
KRAS,TCGA-F4-6854,0.015798886
TNC,TCGA-F4-6854,0.045376246
ZFHX3,TCGA-F4-6854,0.05800167
RNF213,TCGA-F4-6854,0.058710179
BRAF,TCGA-F4-6854,0.026183207
SMAD4,TCGA-F4-6854,0.046460188
KRAS,TCGA-F4-6854,0.01498307
BRAF,TCGA-F4-6854,0.045499477
BCL9L,TCGA-F4-6854,0.131305451
ARID1A,TCGA-F4-6854,0.068271451
PTPN13,TCGA-F4-6854,0.473012699
BRCA2,TCGA-F4-6854,0.875501195
PTPRT,TCGA-F4-6854,0.660238389
PREX2,TCGA-F4-6854,0.532345018
BRAF,TCGA-F4-6854,0.018288763
TCF7L2,TCGA-F4-6854,0.050354931
ACVR2A,TCGA-F4-6854,0.09140452
APC,TCGA-F4-6854,0.040344048
MYH11,TCGA-F4-6854,0.285328571
CDH4,TCGA-F4-6854,0.905876128
BIRC6,TCGA-F4-6854,0.038450419
CNTNAP2,TCGA-F4-6854,0.668987913
AKAP9,TCGA-F4-6854,0.075520532
APC,TCGA-F4-6854,0.037151459
BRAF,TCGA-F4-6854,0.026144444
KRAS,TCGA-F4-6854,0.035372724
ARID1A,TCGA-F4-6854,0.042417439
PREX2,TCGA-F4-6854,0.593906546
MYH11,TCGA-F4-6854,0.522987678
CARD11,TCGA-F4-6854,0.878361884
KRAS,TCGA-F4-6854,0.032373395
BCORL1,TCGA-F4-6854,0.2404163
DCC,TCGA-F4-6854,0.475431535
DCC,TCGA-F4-6854,0.584874243
BIRC6,TCGA-F4-6854,0.028320778
FAM123B,TCGA-F4-6854,0.242973654
FAT1,TCGA-F4-6854,0.057901781
PIK3CA,TCGA-F4-6854,0.086358604
TCF7L2,TCGA-F4-6854,0.171731092
BCL9L,TCGA-F4-6854,0.217487496
APC,TCGA-F4-6854,0.111323371
TNC,TCGA-F4-6854,0.094174912
ERBB4,TCGA-F4-6854,0.464497184
ROS1,TCGA-F4-6854,0.283495296
RNF213,TCGA-F4-6854,0.148792201
APC,TCGA-F4-6854,0.03915362
DCC,TCGA-F4-6854,0.723142362
BCL9,TCGA-F4-6854,0.05551996
PIK3CA,TCGA-F4-6854,0.047513244
ACVR2A,TCGA-F4-6854,0.093997708
TRRAP,TCGA-F4-6854,0.082798098
BRAF,TCGA-F4-6854,0.018872348
DCC,TCGA-F4-6854,0.674582466
BCORL1,TCGA-F4-6854,0.152491408
PTPN13,TCGA-F4-6854,0.064510072
CTNNA2,TCGA-F4-6854,0.42282891
AKAP9,TCGA-F4-6854,0.042171996
DCC,TCGA-F4-6854,0.517507515
APC,TCGA-F4-6854,0.112462221
RNF43,TCGA-F4-6854,0.331301769
GRIN2A,TCGA-F4-6854,0.49377143
DCC,TCGA-F4-6854,0.462191336
DCC,TCGA-F4-6854,0.482169253
MLL4,TCGA-F4-6854,0.036260658
SMAD4,TCGA-F4-6854,0.05938555
CARD11,TCGA-F4-6854,0.490880729
ANK1,TCGA-F4-6854,0.541878352
BRCA2,TCGA-F4-6854,0.070053888
ANK1,TCGA-F4-6855,0.576792036
DCC,TCGA-F4-6855,0.505869813
KRAS,TCGA-F4-6855,0.046996391
CDH10,TCGA-F4-6855,0.508967012
APC,TCGA-F4-6855,0.407041809
GRIN2A,TCGA-F4-6855,0.455328251
DCC,TCGA-F4-6855,0.689772496
ATRX,TCGA-F4-6855,0.390880134
LRP1B,TCGA-F4-6855,0.066715465
KRAS,TCGA-F4-6855,0.100928756
FAT1,TCGA-F4-6855,0.030041514
BRAF,TCGA-F4-6855,0.118470207
FBXW7,TCGA-F4-6855,0.044577336
TRRAP,TCGA-F4-6855,0.113730232
MLL3,TCGA-F4-6855,0.285925516
DCC,TCGA-F4-6855,0.585347494
PTPRT,TCGA-F4-6855,0.55199254
RNF43,TCGA-F4-6855,0.054048566
FBXW7,TCGA-F4-6855,0.073816966
DCC,TCGA-F4-6855,0.580137793
ZFHX3,TCGA-F4-6855,0.08210365
CSMD3,TCGA-F4-6855,0.336992256
ERBB4,TCGA-F4-6855,0.500242028
CNTNAP2,TCGA-F4-6855,0.67708203
FAM123B,TCGA-F4-6855,0.314867585
KRAS,TCGA-F4-6855,0.016577171
TNC,TCGA-F4-6855,0.253091394
ZFHX3,TCGA-F4-6855,0.04375964
RNF213,TCGA-F4-6855,0.045464833
BRAF,TCGA-F4-6855,0.02674403
SMAD4,TCGA-F4-6855,0.051600608
KRAS,TCGA-F4-6855,0.019312911
BRAF,TCGA-F4-6855,0.041195015
BCL9L,TCGA-F4-6855,0.111020011
ARID1A,TCGA-F4-6855,0.065412444
PTPN13,TCGA-F4-6855,0.046916878
BRCA2,TCGA-F4-6855,0.926044011
PTPRT,TCGA-F4-6855,0.666503955
PREX2,TCGA-F4-6855,0.728726001
BRAF,TCGA-F4-6855,0.020228274
TCF7L2,TCGA-F4-6855,0.070852958
ACVR2A,TCGA-F4-6855,0.088018454
APC,TCGA-F4-6855,0.029145504
MYH11,TCGA-F4-6855,0.048276704
CDH4,TCGA-F4-6855,0.917703664
BIRC6,TCGA-F4-6855,0.036611099
CNTNAP2,TCGA-F4-6855,0.657983338
AKAP9,TCGA-F4-6855,0.130660994
APC,TCGA-F4-6855,0.042235301
BRAF,TCGA-F4-6855,0.037650077
KRAS,TCGA-F4-6855,0.040001983
ARID1A,TCGA-F4-6855,0.075254071
PREX2,TCGA-F4-6855,0.583731492
MYH11,TCGA-F4-6855,0.038318403
CARD11,TCGA-F4-6855,0.83185185
KRAS,TCGA-F4-6855,0.035193958
BCORL1,TCGA-F4-6855,0.411162695
DCC,TCGA-F4-6855,0.56123291
DCC,TCGA-F4-6855,0.547235186
BIRC6,TCGA-F4-6855,0.026748223
FAM123B,TCGA-F4-6855,0.417675362
FAT1,TCGA-F4-6855,0.043742892
PIK3CA,TCGA-F4-6855,0.082353316
TCF7L2,TCGA-F4-6855,0.137139721
BCL9L,TCGA-F4-6855,0.138522751
APC,TCGA-F4-6855,0.074983408
TNC,TCGA-F4-6855,0.092088907
ERBB4,TCGA-F4-6855,0.657147747
ROS1,TCGA-F4-6855,0.328476702
RNF213,TCGA-F4-6855,0.208768796
APC,TCGA-F4-6855,0.048117092
DCC,TCGA-F4-6855,0.817363844
BCL9,TCGA-F4-6855,0.04053969
PIK3CA,TCGA-F4-6855,0.045534202
ACVR2A,TCGA-F4-6855,0.118987501
TRRAP,TCGA-F4-6855,0.096782897
BRAF,TCGA-F4-6855,0.025577661
DCC,TCGA-F4-6855,0.737698324
BCORL1,TCGA-F4-6855,0.322594032
PTPN13,TCGA-F4-6855,0.040196062
CTNNA2,TCGA-F4-6855,0.476777226
AKAP9,TCGA-F4-6855,0.050701544
DCC,TCGA-F4-6855,0.481051467
APC,TCGA-F4-6855,0.080998421
RNF43,TCGA-F4-6855,0.27964191
GRIN2A,TCGA-F4-6855,0.522931852
DCC,TCGA-F4-6855,0.476528504
DCC,TCGA-F4-6855,0.517410682
MLL4,TCGA-F4-6855,0.037138918
SMAD4,TCGA-F4-6855,0.051401033
CARD11,TCGA-F4-6855,0.640982081
ANK1,TCGA-F4-6855,0.581258653
BRCA2,TCGA-F4-6855,0.048853049
ANK1,TCGA-F4-6856,0.541748743
DCC,TCGA-F4-6856,0.617140557
KRAS,TCGA-F4-6856,0.070523991
CDH10,TCGA-F4-6856,0.789180872
APC,TCGA-F4-6856,0.574234229
GRIN2A,TCGA-F4-6856,0.438548224
DCC,TCGA-F4-6856,0.659803902
ATRX,TCGA-F4-6856,0.052825555
LRP1B,TCGA-F4-6856,0.148482966
KRAS,TCGA-F4-6856,0.083024842
FAT1,TCGA-F4-6856,0.074825449
BRAF,TCGA-F4-6856,0.226318741
FBXW7,TCGA-F4-6856,0.044971668
TRRAP,TCGA-F4-6856,0.146753873
MLL3,TCGA-F4-6856,0.261028108
DCC,TCGA-F4-6856,0.547671533
PTPRT,TCGA-F4-6856,0.446722715
RNF43,TCGA-F4-6856,0.101330747
FBXW7,TCGA-F4-6856,0.100165779
DCC,TCGA-F4-6856,0.610530064
ZFHX3,TCGA-F4-6856,0.086307998
CSMD3,TCGA-F4-6856,0.610157128
ERBB4,TCGA-F4-6856,0.4068943
CNTNAP2,TCGA-F4-6856,0.541103307
FAM123B,TCGA-F4-6856,0.030279672
KRAS,TCGA-F4-6856,0.017119231
TNC,TCGA-F4-6856,0.400125264
ZFHX3,TCGA-F4-6856,0.070795134
RNF213,TCGA-F4-6856,0.058519761
BRAF,TCGA-F4-6856,0.035077231
SMAD4,TCGA-F4-6856,0.055762519
KRAS,TCGA-F4-6856,0.017983993
BRAF,TCGA-F4-6856,0.046594281
BCL9L,TCGA-F4-6856,0.149464336
ARID1A,TCGA-F4-6856,0.043381867
PTPN13,TCGA-F4-6856,0.10712435
BRCA2,TCGA-F4-6856,0.825942202
PTPRT,TCGA-F4-6856,0.559846516
PREX2,TCGA-F4-6856,0.615056218
BRAF,TCGA-F4-6856,0.02351376
TCF7L2,TCGA-F4-6856,0.056772617
ACVR2A,TCGA-F4-6856,0.072421827
APC,TCGA-F4-6856,0.112887662
MYH11,TCGA-F4-6856,0.050537072
CDH4,TCGA-F4-6856,0.922141982
BIRC6,TCGA-F4-6856,0.047087445
CNTNAP2,TCGA-F4-6856,0.532775424
AKAP9,TCGA-F4-6856,0.08614376
APC,TCGA-F4-6856,0.040840106
BRAF,TCGA-F4-6856,0.034593067
KRAS,TCGA-F4-6856,0.038908189
ARID1A,TCGA-F4-6856,0.101025266
PREX2,TCGA-F4-6856,0.737691086
MYH11,TCGA-F4-6856,0.210594246
CARD11,TCGA-F4-6856,0.86243584
KRAS,TCGA-F4-6856,0.057039536
BCORL1,TCGA-F4-6856,0.056350407
DCC,TCGA-F4-6856,0.283994423
DCC,TCGA-F4-6856,0.583078728
BIRC6,TCGA-F4-6856,0.023473223
FAM123B,TCGA-F4-6856,0.041433887
FAT1,TCGA-F4-6856,0.059601909
PIK3CA,TCGA-F4-6856,0.093644671
TCF7L2,TCGA-F4-6856,0.170716516
BCL9L,TCGA-F4-6856,0.230154294
APC,TCGA-F4-6856,0.066888858
TNC,TCGA-F4-6856,0.535171197
ERBB4,TCGA-F4-6856,0.024402154
ROS1,TCGA-F4-6856,0.626369034
RNF213,TCGA-F4-6856,0.238932826
APC,TCGA-F4-6856,0.049939204
DCC,TCGA-F4-6856,0.789548749
BCL9,TCGA-F4-6856,0.057370763
PIK3CA,TCGA-F4-6856,0.050179894
ACVR2A,TCGA-F4-6856,0.096587408
TRRAP,TCGA-F4-6856,0.104567937
BRAF,TCGA-F4-6856,0.029744718
DCC,TCGA-F4-6856,0.736499482
BCORL1,TCGA-F4-6856,0.028435485
PTPN13,TCGA-F4-6856,0.047256517
CTNNA2,TCGA-F4-6856,0.322101459
AKAP9,TCGA-F4-6856,0.041240745
DCC,TCGA-F4-6856,0.39065301
APC,TCGA-F4-6856,0.135294174
RNF43,TCGA-F4-6856,0.427678944
GRIN2A,TCGA-F4-6856,0.450925083
DCC,TCGA-F4-6856,0.478118222
DCC,TCGA-F4-6856,0.482224027
MLL4,TCGA-F4-6856,0.034292163
SMAD4,TCGA-F4-6856,0.079845904
CARD11,TCGA-F4-6856,0.535628341
ANK1,TCGA-F4-6856,0.423191923
BRCA2,TCGA-F4-6856,0.056262359
ANK1,TCGA-G4-6293,0.49419181
DCC,TCGA-G4-6293,0.526629102
KRAS,TCGA-G4-6293,0.051970506
CDH10,TCGA-G4-6293,0.895448701
APC,TCGA-G4-6293,0.618810625
GRIN2A,TCGA-G4-6293,0.416934077
DCC,TCGA-G4-6293,0.636868479
ATRX,TCGA-G4-6293,0.457925689
LRP1B,TCGA-G4-6293,0.614792806
KRAS,TCGA-G4-6293,0.094912774
FAT1,TCGA-G4-6293,0.098835608
BRAF,TCGA-G4-6293,0.115597378
FBXW7,TCGA-G4-6293,0.038658847
TRRAP,TCGA-G4-6293,0.116289509
MLL3,TCGA-G4-6293,0.205770756
DCC,TCGA-G4-6293,0.631947673
PTPRT,TCGA-G4-6293,0.507897598
RNF43,TCGA-G4-6293,0.043833414
FBXW7,TCGA-G4-6293,0.08068646
DCC,TCGA-G4-6293,0.720287042
ZFHX3,TCGA-G4-6293,0.087454225
CSMD3,TCGA-G4-6293,0.633105677
ERBB4,TCGA-G4-6293,0.448182284
CNTNAP2,TCGA-G4-6293,0.722009368
FAM123B,TCGA-G4-6293,0.47625859
KRAS,TCGA-G4-6293,0.01044746
TNC,TCGA-G4-6293,0.473652759
ZFHX3,TCGA-G4-6293,0.048118744
RNF213,TCGA-G4-6293,0.066788609
BRAF,TCGA-G4-6293,0.018604704
SMAD4,TCGA-G4-6293,0.049460294
KRAS,TCGA-G4-6293,0.011590096
BRAF,TCGA-G4-6293,0.046470619
BCL9L,TCGA-G4-6293,0.150928326
ARID1A,TCGA-G4-6293,0.064178366
PTPN13,TCGA-G4-6293,0.053264636
BRCA2,TCGA-G4-6293,0.912425553
PTPRT,TCGA-G4-6293,0.584210498
PREX2,TCGA-G4-6293,0.489940606
BRAF,TCGA-G4-6293,0.015859487
TCF7L2,TCGA-G4-6293,0.056354668
ACVR2A,TCGA-G4-6293,0.06275719
APC,TCGA-G4-6293,0.052507559
MYH11,TCGA-G4-6293,0.12069974
CDH4,TCGA-G4-6293,0.940726371
BIRC6,TCGA-G4-6293,0.030514594
CNTNAP2,TCGA-G4-6293,0.687791539
AKAP9,TCGA-G4-6293,0.074275122
APC,TCGA-G4-6293,0.041998272
BRAF,TCGA-G4-6293,0.030125259
KRAS,TCGA-G4-6293,0.044706955
ARID1A,TCGA-G4-6293,0.036993073
PREX2,TCGA-G4-6293,0.700006239
MYH11,TCGA-G4-6293,0.051783208
CARD11,TCGA-G4-6293,0.768761814
KRAS,TCGA-G4-6293,0.027766326
BCORL1,TCGA-G4-6293,0.500958184
DCC,TCGA-G4-6293,0.297193517
DCC,TCGA-G4-6293,0.615549004
BIRC6,TCGA-G4-6293,0.022849194
FAM123B,TCGA-G4-6293,0.449233237
FAT1,TCGA-G4-6293,0.108462035
PIK3CA,TCGA-G4-6293,0.069577913
TCF7L2,TCGA-G4-6293,0.334066914
BCL9L,TCGA-G4-6293,0.26630556
APC,TCGA-G4-6293,0.067566207
TNC,TCGA-G4-6293,0.135408099
ERBB4,TCGA-G4-6293,0.613710021
ROS1,TCGA-G4-6293,0.503306567
RNF213,TCGA-G4-6293,0.268913017
APC,TCGA-G4-6293,0.050425717
DCC,TCGA-G4-6293,0.734212989
BCL9,TCGA-G4-6293,0.066024021
PIK3CA,TCGA-G4-6293,0.054481353
ACVR2A,TCGA-G4-6293,0.058222939
TRRAP,TCGA-G4-6293,0.100596537
BRAF,TCGA-G4-6293,0.023962166
DCC,TCGA-G4-6293,0.514705125
BCORL1,TCGA-G4-6293,0.457563315
PTPN13,TCGA-G4-6293,0.049073531
CTNNA2,TCGA-G4-6293,0.258822134
AKAP9,TCGA-G4-6293,0.040568949
DCC,TCGA-G4-6293,0.128776511
APC,TCGA-G4-6293,0.14351558
RNF43,TCGA-G4-6293,0.4627495
GRIN2A,TCGA-G4-6293,0.315372477
DCC,TCGA-G4-6293,0.454662977
DCC,TCGA-G4-6293,0.567518865
MLL4,TCGA-G4-6293,0.032927571
SMAD4,TCGA-G4-6293,0.08280552
CARD11,TCGA-G4-6293,0.518068886
ANK1,TCGA-G4-6293,0.480549465
BRCA2,TCGA-G4-6293,0.043592847
ANK1,TCGA-G4-6294,0.263169888
DCC,TCGA-G4-6294,0.8393873
KRAS,TCGA-G4-6294,0.027837703
CDH10,TCGA-G4-6294,0.758601231
APC,TCGA-G4-6294,0.74456037
GRIN2A,TCGA-G4-6294,0.529957755
DCC,TCGA-G4-6294,0.870728205
ATRX,TCGA-G4-6294,0.036295551
LRP1B,TCGA-G4-6294,0.048856617
KRAS,TCGA-G4-6294,0.077051875
FAT1,TCGA-G4-6294,0.040149382
BRAF,TCGA-G4-6294,0.128358965
FBXW7,TCGA-G4-6294,0.045973189
TRRAP,TCGA-G4-6294,0.136905043
MLL3,TCGA-G4-6294,0.432918178
DCC,TCGA-G4-6294,0.763161352
PTPRT,TCGA-G4-6294,0.431992095
RNF43,TCGA-G4-6294,0.049757171
FBXW7,TCGA-G4-6294,0.03947104
DCC,TCGA-G4-6294,0.204377758
ZFHX3,TCGA-G4-6294,0.050633882
CSMD3,TCGA-G4-6294,0.120531991
ERBB4,TCGA-G4-6294,0.063214709
CNTNAP2,TCGA-G4-6294,0.814595932
FAM123B,TCGA-G4-6294,0.034688199
KRAS,TCGA-G4-6294,0.013359164
TNC,TCGA-G4-6294,0.622147502
ZFHX3,TCGA-G4-6294,0.048509443
RNF213,TCGA-G4-6294,0.050417369
BRAF,TCGA-G4-6294,0.023421443
SMAD4,TCGA-G4-6294,0.038561862
KRAS,TCGA-G4-6294,0.01096981
BRAF,TCGA-G4-6294,0.068284229
BCL9L,TCGA-G4-6294,0.079166798
ARID1A,TCGA-G4-6294,0.062433601
PTPN13,TCGA-G4-6294,0.043659783
BRCA2,TCGA-G4-6294,0.915824954
PTPRT,TCGA-G4-6294,0.55729108
PREX2,TCGA-G4-6294,0.545509316
BRAF,TCGA-G4-6294,0.020065397
TCF7L2,TCGA-G4-6294,0.051498209
ACVR2A,TCGA-G4-6294,0.060124179
APC,TCGA-G4-6294,0.774727382
MYH11,TCGA-G4-6294,0.026203994
CDH4,TCGA-G4-6294,0.948648309
BIRC6,TCGA-G4-6294,0.029090373
CNTNAP2,TCGA-G4-6294,0.857310692
AKAP9,TCGA-G4-6294,0.049642443
APC,TCGA-G4-6294,0.819748286
BRAF,TCGA-G4-6294,0.028433632
KRAS,TCGA-G4-6294,0.048682781
ARID1A,TCGA-G4-6294,0.03871698
PREX2,TCGA-G4-6294,0.652811764
MYH11,TCGA-G4-6294,0.030855513
CARD11,TCGA-G4-6294,0.6216777
KRAS,TCGA-G4-6294,0.038723871
BCORL1,TCGA-G4-6294,0.028302751
DCC,TCGA-G4-6294,0.08085347
DCC,TCGA-G4-6294,0.79365288
BIRC6,TCGA-G4-6294,0.019630306
FAM123B,TCGA-G4-6294,0.041646652
FAT1,TCGA-G4-6294,0.041593845
PIK3CA,TCGA-G4-6294,0.06053403
TCF7L2,TCGA-G4-6294,0.233067276
BCL9L,TCGA-G4-6294,0.134537754
APC,TCGA-G4-6294,0.834834366
TNC,TCGA-G4-6294,0.063023613
ERBB4,TCGA-G4-6294,0.016382415
ROS1,TCGA-G4-6294,0.266261036
RNF213,TCGA-G4-6294,0.122747674
APC,TCGA-G4-6294,0.858974407
DCC,TCGA-G4-6294,0.102895132
BCL9,TCGA-G4-6294,0.04147834
PIK3CA,TCGA-G4-6294,0.041148134
ACVR2A,TCGA-G4-6294,0.073380082
TRRAP,TCGA-G4-6294,0.136938174
BRAF,TCGA-G4-6294,0.023003293
DCC,TCGA-G4-6294,0.815315545
BCORL1,TCGA-G4-6294,0.020667379
PTPN13,TCGA-G4-6294,0.044289493
CTNNA2,TCGA-G4-6294,0.029740743
AKAP9,TCGA-G4-6294,0.034386152
DCC,TCGA-G4-6294,0.154335158
APC,TCGA-G4-6294,0.743529336
RNF43,TCGA-G4-6294,0.236105669
GRIN2A,TCGA-G4-6294,0.79035785
DCC,TCGA-G4-6294,0.576073182
DCC,TCGA-G4-6294,0.091132436
MLL4,TCGA-G4-6294,0.042237396
SMAD4,TCGA-G4-6294,0.067487966
CARD11,TCGA-G4-6294,0.549987541
ANK1,TCGA-G4-6294,0.256963498
BRCA2,TCGA-G4-6294,0.077923648
ANK1,TCGA-G4-6295,0.285338925
DCC,TCGA-G4-6295,0.184271387
KRAS,TCGA-G4-6295,0.037406303
CDH10,TCGA-G4-6295,0.676431802
APC,TCGA-G4-6295,0.428504624
GRIN2A,TCGA-G4-6295,0.037848264
DCC,TCGA-G4-6295,0.53188979
ATRX,TCGA-G4-6295,0.280514553
LRP1B,TCGA-G4-6295,0.058110854
KRAS,TCGA-G4-6295,0.081353403
FAT1,TCGA-G4-6295,0.065460748
BRAF,TCGA-G4-6295,0.104538241
FBXW7,TCGA-G4-6295,0.025737182
TRRAP,TCGA-G4-6295,0.082440742
MLL3,TCGA-G4-6295,0.149445727
DCC,TCGA-G4-6295,0.289037914
PTPRT,TCGA-G4-6295,0.50538768
RNF43,TCGA-G4-6295,0.038710393
FBXW7,TCGA-G4-6295,0.086861879
DCC,TCGA-G4-6295,0.117124352
ZFHX3,TCGA-G4-6295,0.070513566
CSMD3,TCGA-G4-6295,0.720532013
ERBB4,TCGA-G4-6295,0.315097788
CNTNAP2,TCGA-G4-6295,0.751750456
FAM123B,TCGA-G4-6295,0.248718646
KRAS,TCGA-G4-6295,0.00952712
TNC,TCGA-G4-6295,0.063904897
ZFHX3,TCGA-G4-6295,0.059982881
RNF213,TCGA-G4-6295,0.06610979
BRAF,TCGA-G4-6295,0.01791073
SMAD4,TCGA-G4-6295,0.04245767
KRAS,TCGA-G4-6295,0.010216938
BRAF,TCGA-G4-6295,0.050391376
BCL9L,TCGA-G4-6295,0.121389292
ARID1A,TCGA-G4-6295,0.051361152
PTPN13,TCGA-G4-6295,0.052173822
BRCA2,TCGA-G4-6295,0.902129255
PTPRT,TCGA-G4-6295,0.415636685
PREX2,TCGA-G4-6295,0.351956257
BRAF,TCGA-G4-6295,0.017135229
TCF7L2,TCGA-G4-6295,0.043166043
ACVR2A,TCGA-G4-6295,0.066962657
APC,TCGA-G4-6295,0.035591305
MYH11,TCGA-G4-6295,0.031135033
CDH4,TCGA-G4-6295,0.315863678
BIRC6,TCGA-G4-6295,0.024564107
CNTNAP2,TCGA-G4-6295,0.821563368
AKAP9,TCGA-G4-6295,0.058260725
APC,TCGA-G4-6295,0.037505625
BRAF,TCGA-G4-6295,0.025286063
KRAS,TCGA-G4-6295,0.030176275
ARID1A,TCGA-G4-6295,0.032786062
PREX2,TCGA-G4-6295,0.056311241
MYH11,TCGA-G4-6295,0.01852475
CARD11,TCGA-G4-6295,0.442358928
KRAS,TCGA-G4-6295,0.02385958
BCORL1,TCGA-G4-6295,0.259648842
DCC,TCGA-G4-6295,0.062685916
DCC,TCGA-G4-6295,0.441808007
BIRC6,TCGA-G4-6295,0.017736413
FAM123B,TCGA-G4-6295,0.276394847
FAT1,TCGA-G4-6295,0.08195948
PIK3CA,TCGA-G4-6295,0.06045232
TCF7L2,TCGA-G4-6295,0.169160782
BCL9L,TCGA-G4-6295,0.175907541
APC,TCGA-G4-6295,0.057733308
TNC,TCGA-G4-6295,0.088260353
ERBB4,TCGA-G4-6295,0.016320683
ROS1,TCGA-G4-6295,0.527526852
RNF213,TCGA-G4-6295,0.064793093
APC,TCGA-G4-6295,0.049822632
DCC,TCGA-G4-6295,0.492563817
BCL9,TCGA-G4-6295,0.066724331
PIK3CA,TCGA-G4-6295,0.042649933
ACVR2A,TCGA-G4-6295,0.070918928
TRRAP,TCGA-G4-6295,0.085793089
BRAF,TCGA-G4-6295,0.017660128
DCC,TCGA-G4-6295,0.763836546
BCORL1,TCGA-G4-6295,0.203095984
PTPN13,TCGA-G4-6295,0.029959884
CTNNA2,TCGA-G4-6295,0.045389127
AKAP9,TCGA-G4-6295,0.031411448
DCC,TCGA-G4-6295,0.297642174
APC,TCGA-G4-6295,0.098417121
RNF43,TCGA-G4-6295,0.351722012
GRIN2A,TCGA-G4-6295,0.144914899
DCC,TCGA-G4-6295,0.533432528
DCC,TCGA-G4-6295,0.409163264
MLL4,TCGA-G4-6295,0.02875228
SMAD4,TCGA-G4-6295,0.063078383
CARD11,TCGA-G4-6295,0.072390253
ANK1,TCGA-G4-6295,0.159841559
BRCA2,TCGA-G4-6295,0.041430188
ANK1,TCGA-G4-6297,0.270992659
DCC,TCGA-G4-6297,0.57573155
KRAS,TCGA-G4-6297,0.03577647
CDH10,TCGA-G4-6297,0.714342023
APC,TCGA-G4-6297,0.590692833
GRIN2A,TCGA-G4-6297,0.387640778
DCC,TCGA-G4-6297,0.594858543
ATRX,TCGA-G4-6297,0.468945966
LRP1B,TCGA-G4-6297,0.054468767
KRAS,TCGA-G4-6297,0.065744896
FAT1,TCGA-G4-6297,0.020327268
BRAF,TCGA-G4-6297,
FBXW7,TCGA-G4-6297,0.028537364
TRRAP,TCGA-G4-6297,0.102986685
MLL3,TCGA-G4-6297,0.141955967
DCC,TCGA-G4-6297,0.639012339
PTPRT,TCGA-G4-6297,0.547545483
RNF43,TCGA-G4-6297,0.041610852
FBXW7,TCGA-G4-6297,0.064997994
DCC,TCGA-G4-6297,0.622256329
ZFHX3,TCGA-G4-6297,0.087531987
CSMD3,TCGA-G4-6297,0.464181159
ERBB4,TCGA-G4-6297,0.185600313
CNTNAP2,TCGA-G4-6297,0.663833411
FAM123B,TCGA-G4-6297,0.324658905
KRAS,TCGA-G4-6297,0.00942429
TNC,TCGA-G4-6297,0.103482029
ZFHX3,TCGA-G4-6297,0.046647342
RNF213,TCGA-G4-6297,0.047663463
BRAF,TCGA-G4-6297,0.027256991
SMAD4,TCGA-G4-6297,0.057038122
KRAS,TCGA-G4-6297,0.009856185
BRAF,TCGA-G4-6297,0.045860375
BCL9L,TCGA-G4-6297,0.108606171
ARID1A,TCGA-G4-6297,0.063404881
PTPN13,TCGA-G4-6297,0.04726103
BRCA2,TCGA-G4-6297,0.902572915
PTPRT,TCGA-G4-6297,0.668914306
PREX2,TCGA-G4-6297,0.523314059
BRAF,TCGA-G4-6297,0.013581579
TCF7L2,TCGA-G4-6297,0.046122941
ACVR2A,TCGA-G4-6297,0.061980514
APC,TCGA-G4-6297,0.376526836
MYH11,TCGA-G4-6297,0.053879771
CDH4,TCGA-G4-6297,0.895695926
BIRC6,TCGA-G4-6297,0.027378439
CNTNAP2,TCGA-G4-6297,0.683118561
AKAP9,TCGA-G4-6297,0.095245054
APC,TCGA-G4-6297,0.469318674
BRAF,TCGA-G4-6297,0.034167395
KRAS,TCGA-G4-6297,0.05502994
ARID1A,TCGA-G4-6297,0.038604658
PREX2,TCGA-G4-6297,0.650212114
MYH11,TCGA-G4-6297,0.460767969
CARD11,TCGA-G4-6297,0.739477061
KRAS,TCGA-G4-6297,0.029989091
BCORL1,TCGA-G4-6297,0.52827601
DCC,TCGA-G4-6297,0.136968729
DCC,TCGA-G4-6297,0.405888544
BIRC6,TCGA-G4-6297,0.028131585
FAM123B,TCGA-G4-6297,0.504906441
FAT1,TCGA-G4-6297,0.053411746
PIK3CA,TCGA-G4-6297,0.072617469
TCF7L2,TCGA-G4-6297,
BCL9L,TCGA-G4-6297,0.333483063
APC,TCGA-G4-6297,0.484410645
TNC,TCGA-G4-6297,0.105764861
ERBB4,TCGA-G4-6297,0.040845564
ROS1,TCGA-G4-6297,0.561833146
RNF213,TCGA-G4-6297,0.115630081
APC,TCGA-G4-6297,0.513145819
DCC,TCGA-G4-6297,0.830400177
BCL9,TCGA-G4-6297,0.050360572
PIK3CA,TCGA-G4-6297,0.043064958
ACVR2A,TCGA-G4-6297,0.074883442
