submitter_id,genes,values
TCGA-AA-3517,ROS1,0
TCGA-AA-3538,ROS1,0
TCGA-AZ-4323,ROS1,0
TCGA-AA-3518,ROS1,0
TCGA-AA-3678,ROS1,0
TCGA-CK-5915,ROS1,0
TCGA-AG-3602,ROS1,0
TCGA-F4-6704,ROS1,0
TCGA-AY-A8YK,ROS1,0
TCGA-AH-6547,ROS1,0
TCGA-CM-4750,ROS1,0
TCGA-A6-6142,ROS1,0
TCGA-AG-A00Y,ROS1,0
TCGA-AA-3864,ROS1,1
TCGA-QG-A5YV,ROS1,0
TCGA-AZ-6606,ROS1,0
TCGA-CM-4743,ROS1,0
TCGA-AD-6965,ROS1,0
TCGA-AF-A56L,ROS1,0
TCGA-AG-3587,ROS1,0
TCGA-AA-A01Z,ROS1,0
TCGA-AA-A00R,ROS1,0
TCGA-G4-6315,ROS1,0
TCGA-AG-3594,ROS1,0
TCGA-AA-3968,ROS1,0
TCGA-AZ-4684,ROS1,0
TCGA-AG-A002,ROS1,1
TCGA-AF-3400,ROS1,0
TCGA-AA-3949,ROS1,1
TCGA-F4-6463,ROS1,0
TCGA-CM-4744,ROS1,0
TCGA-CM-5863,ROS1,0
TCGA-NH-A5IV,ROS1,1
TCGA-F5-6811,ROS1,0
TCGA-AA-3950,ROS1,1
TCGA-DC-5869,ROS1,0
TCGA-CM-4748,ROS1,0
TCGA-5M-AAT6,ROS1,1
TCGA-AF-6655,ROS1,0
TCGA-G4-6317,ROS1,0
TCGA-EI-6511,ROS1,0
TCGA-AA-3679,ROS1,0
TCGA-AA-3553,ROS1,0
TCGA-D5-6534,ROS1,0
TCGA-AA-A004,ROS1,0
TCGA-F4-6569,ROS1,0
TCGA-NH-A50V,ROS1,0
TCGA-CM-6167,ROS1,0
TCGA-AG-3891,ROS1,0
TCGA-AY-A71X,ROS1,0
TCGA-AA-A024,ROS1,0
TCGA-AA-3989,ROS1,0
TCGA-QL-A97D,ROS1,0
TCGA-D5-7000,ROS1,0
TCGA-AG-4009,ROS1,0
TCGA-AA-3667,ROS1,0
TCGA-AA-3867,ROS1,0
TCGA-CM-6678,ROS1,0
TCGA-DM-A1DB,ROS1,0
TCGA-AA-3684,ROS1,0
TCGA-AA-3522,ROS1,0
TCGA-F5-6465,ROS1,0
TCGA-AA-3811,ROS1,0
TCGA-AG-4001,ROS1,0
TCGA-EI-6508,ROS1,0
TCGA-AY-A54L,ROS1,0
TCGA-AH-6644,ROS1,0
TCGA-A6-2677,ROS1,0
TCGA-AA-3516,ROS1,0
TCGA-AA-3662,ROS1,0
TCGA-G4-6320,ROS1,0
TCGA-AG-3582,ROS1,0
TCGA-AA-3984,ROS1,1
TCGA-A6-5657,ROS1,0
TCGA-D5-6920,ROS1,0
TCGA-AA-3685,ROS1,0
TCGA-AA-A02F,ROS1,0
TCGA-A6-A565,ROS1,1
TCGA-AA-3697,ROS1,0
TCGA-AA-3514,ROS1,0
TCGA-AZ-4315,ROS1,1
TCGA-AG-3892,ROS1,1
TCGA-AA-3534,ROS1,0
TCGA-CA-6718,ROS1,1
TCGA-G4-6295,ROS1,0
TCGA-AG-3890,ROS1,0
TCGA-AA-A01D,ROS1,0
TCGA-AA-3715,ROS1,1
TCGA-EI-6882,ROS1,0
TCGA-NH-A6GB,ROS1,0
TCGA-DM-A1D9,ROS1,0
TCGA-CM-4751,ROS1,0
TCGA-AA-A00N,ROS1,1
TCGA-G4-6309,ROS1,0
TCGA-D5-6531,ROS1,0
TCGA-AZ-4682,ROS1,0
TCGA-A6-2685,ROS1,0
TCGA-F5-6812,ROS1,0
TCGA-AG-3885,ROS1,0
TCGA-AG-3727,ROS1,0
TCGA-AA-A03J,ROS1,0
TCGA-AA-3549,ROS1,0
TCGA-AZ-4616,ROS1,0
TCGA-AG-A008,ROS1,0
TCGA-DM-A282,ROS1,0
TCGA-F4-6805,ROS1,0
TCGA-F4-6809,ROS1,0
TCGA-G4-6321,ROS1,0
TCGA-AA-3544,ROS1,0
TCGA-D5-6536,ROS1,0
TCGA-AA-3973,ROS1,0
TCGA-AD-6890,ROS1,0
TCGA-AD-A5EK,ROS1,0
TCGA-AD-6899,ROS1,0
TCGA-DM-A1D6,ROS1,0
TCGA-A6-5656,ROS1,0
TCGA-DC-6155,ROS1,0
TCGA-D5-6537,ROS1,0
TCGA-AG-3906,ROS1,0
TCGA-CM-6162,ROS1,0
TCGA-F4-6570,ROS1,1
TCGA-D5-6928,ROS1,0
TCGA-CM-6171,ROS1,1
TCGA-D5-6539,ROS1,0
TCGA-F5-6702,ROS1,0
TCGA-AZ-6608,ROS1,0
TCGA-AG-A036,ROS1,0
TCGA-AA-3846,ROS1,0
TCGA-AA-3814,ROS1,0
TCGA-AA-3680,ROS1,0
TCGA-CL-5918,ROS1,0
TCGA-DM-A1DA,ROS1,0
TCGA-CM-6165,ROS1,1
TCGA-AA-3710,ROS1,0
TCGA-AY-6197,ROS1,0
TCGA-DM-A28C,ROS1,0
TCGA-AA-A01T,ROS1,0
TCGA-A6-5664,ROS1,0
TCGA-D5-6530,ROS1,0
TCGA-AF-2687,ROS1,0
TCGA-AA-3660,ROS1,0
TCGA-D5-6533,ROS1,0
TCGA-AA-A00W,ROS1,0
TCGA-DM-A1D7,ROS1,0
TCGA-A6-2683,ROS1,0
TCGA-AU-3779,ROS1,0
TCGA-AG-3611,ROS1,0
TCGA-CM-6680,ROS1,0
TCGA-AZ-6599,ROS1,0
TCGA-AG-3742,ROS1,0
TCGA-CM-6675,ROS1,0
TCGA-AA-3556,ROS1,0
TCGA-AG-3725,ROS1,0
TCGA-AG-3878,ROS1,0
TCGA-AA-3818,ROS1,0
TCGA-AG-A00C,ROS1,0
TCGA-A6-2680,ROS1,0
TCGA-G5-6233,ROS1,0
TCGA-DM-A28G,ROS1,0
TCGA-DC-6158,DCC,0
TCGA-F4-6854,DCC,0
TCGA-DC-5337,DCC,0
TCGA-AA-3561,DCC,0
TCGA-AA-A00O,DCC,0
TCGA-DM-A28F,DCC,0
TCGA-AA-3866,DCC,0
TCGA-AF-3913,DCC,0
TCGA-AA-3524,DCC,0
TCGA-AG-3578,DCC,0
TCGA-AA-3877,DCC,0
TCGA-AA-3986,DCC,0
TCGA-AA-3862,DCC,0
TCGA-AG-3894,DCC,0
TCGA-NH-A6GC,DCC,0
TCGA-AA-A010,DCC,1
TCGA-A6-2675,DCC,1
TCGA-AA-A00D,DCC,0
TCGA-AA-A00U,DCC,0
TCGA-EI-6510,DCC,0
TCGA-AA-3519,DCC,0
TCGA-AG-A015,DCC,0
TCGA-G5-6641,DCC,0
TCGA-AA-3848,DCC,0
TCGA-D5-6922,DCC,0
TCGA-EF-5830,DCC,0
TCGA-AA-3856,DCC,0
TCGA-AG-A032,DCC,0
TCGA-G4-6323,DCC,0
TCGA-F4-6703,DCC,0
TCGA-AA-A01V,DCC,0
TCGA-EI-6917,DCC,1
TCGA-AA-A00K,DCC,0
TCGA-D5-5538,DCC,0
TCGA-A6-5660,DCC,0
TCGA-AA-3821,DCC,1
TCGA-A6-6651,DCC,0
TCGA-AG-3574,DCC,0
TCGA-AD-5900,DCC,1
TCGA-A6-2679,DCC,0
TCGA-AA-3837,DCC,0
TCGA-AG-3593,DCC,0
TCGA-AA-A00A,DCC,0
TCGA-AH-6549,DCC,0
TCGA-AA-A02K,DCC,0
TCGA-AA-3971,DCC,0
TCGA-AG-A01N,DCC,0
TCGA-5M-AAT4,DCC,0
TCGA-AA-A00E,DCC,0
TCGA-AA-3562,DCC,0
TCGA-AG-3592,DCC,0
TCGA-D5-6932,DCC,0
TCGA-AA-A01F,DCC,0
TCGA-AG-4015,DCC,0
TCGA-AA-A01P,DCC,0
TCGA-AD-6888,DCC,0
TCGA-DM-A288,DCC,0
TCGA-G4-6310,DCC,0
TCGA-AY-5543,DCC,0
TCGA-AA-3976,DCC,0
TCGA-AG-3612,DCC,0
TCGA-CI-6621,DCC,0
TCGA-AG-3901,DCC,0
TCGA-AA-3495,DCC,0
TCGA-D5-5539,DCC,0
TCGA-DC-6683,DCC,0
TCGA-CA-5256,DCC,0
TCGA-AG-A02G,DCC,0
TCGA-AG-3600,DCC,0
TCGA-AF-3911,DCC,0
TCGA-AH-6897,DCC,1
TCGA-G4-6627,DCC,0
TCGA-AA-3819,DCC,0
TCGA-A6-2686,DCC,0
TCGA-AG-A020,DCC,0
TCGA-AA-3833,DCC,1
TCGA-AA-3530,DCC,0
TCGA-AA-3851,DCC,0
TCGA-DM-A1D0,DCC,0
TCGA-F4-6855,DCC,0
TCGA-NH-A8F8,DCC,1
TCGA-AH-6903,DCC,0
TCGA-AZ-4313,DCC,0
TCGA-DY-A1DC,DCC,0
TCGA-AA-3872,DCC,0
TCGA-AA-3850,DCC,0
TCGA-A6-6140,DCC,0
TCGA-AG-3726,DCC,0
TCGA-CM-5349,DCC,0
TCGA-G4-6299,DCC,0
TCGA-AA-3695,DCC,0
TCGA-EI-6512,DCC,0
TCGA-A6-5666,DCC,0
TCGA-DC-6156,DCC,0
TCGA-G4-6303,DCC,0
TCGA-AA-3552,DCC,0
TCGA-CA-6717,DCC,1
TCGA-DC-6682,DCC,0
TCGA-AA-3527,DCC,0
TCGA-AM-5820,DCC,0
TCGA-CA-5254,DCC,0
TCGA-G4-6293,DCC,0
TCGA-D5-6898,DCC,0
TCGA-AA-3506,DCC,0
TCGA-D5-6930,DCC,1
TCGA-A6-5667,DCC,0
TCGA-F4-6461,DCC,0
TCGA-AG-3599,DCC,0
TCGA-F4-6460,DCC,0
TCGA-AA-A03F,DCC,0
TCGA-EI-7002,DCC,0
TCGA-AA-3712,DCC,0
TCGA-DC-6160,DCC,0
TCGA-G4-6628,DCC,0
TCGA-AY-6196,DCC,0
TCGA-AA-3688,DCC,0
TCGA-G5-6572,DCC,0
TCGA-AA-3560,DCC,0
TCGA-CM-5341,DCC,0
TCGA-CK-4951,DCC,0
TCGA-AA-3548,DCC,0
TCGA-AA-A01X,DCC,0
TCGA-AF-2693,DCC,0
TCGA-QG-A5YX,DCC,0
TCGA-G4-6306,DCC,0
TCGA-AG-3581,DCC,0
TCGA-AY-4071,DCC,0
TCGA-EI-6885,DCC,0
TCGA-AA-3655,DCC,0
TCGA-AG-A026,DCC,0
TCGA-D5-5540,DCC,0
TCGA-A6-6137,DCC,0
TCGA-AU-6004,DCC,0
TCGA-AZ-4614,DCC,0
TCGA-AA-3693,DCC,0
TCGA-AF-2689,DCC,0
TCGA-DC-6154,DCC,0
TCGA-AA-3977,DCC,0
TCGA-CM-6161,DCC,0
TCGA-F5-6864,DCC,0
TCGA-AA-A02E,DCC,0
TCGA-AA-3510,DCC,0
TCGA-AY-6386,DCC,0
TCGA-AF-2690,DCC,0
TCGA-AA-3555,DCC,0
TCGA-F5-6810,DCC,0
TCGA-CK-5913,DCC,0
TCGA-AA-A00L,DCC,0
TCGA-AA-3980,DCC,1
TCGA-CK-5916,DCC,1
TCGA-CI-6624,DCC,0
TCGA-D5-6541,DCC,0
TCGA-A6-6649,DCC,0
TCGA-AA-3869,DCC,0
TCGA-A6-2678,DCC,0
TCGA-D5-6926,DCC,0
TCGA-G4-6626,DCC,0
TCGA-EI-6881,DCC,0
TCGA-CI-6619,DCC,0
TCGA-AG-A023,DCC,0
TCGA-AG-A011,DCC,0
TCGA-AZ-4308,DCC,0
TCGA-CA-5797,DCC,1
TCGA-DM-A28K,DCC,0
TCGA-DC-6681,DCC,0
TCGA-A6-6782,DCC,0
TCGA-DT-5265,DCC,0
TCGA-AF-3914,DCC,1
TCGA-AA-3531,DCC,0
TCGA-EI-6514,DCC,0
TCGA-CM-6172,DCC,0
TCGA-CM-6676,DCC,0
TCGA-AA-3675,DCC,0
TCGA-G4-6294,DCC,0
TCGA-AA-3858,DCC,0
TCGA-AA-3812,DCC,0
TCGA-EI-6883,DCC,0
TCGA-AD-6963,DCC,0
TCGA-A6-A5ZU,DCC,0
TCGA-NH-A50T,DCC,0
TCGA-A6-2684,DCC,0
TCGA-F4-6808,DCC,0
TCGA-CM-5868,DCC,0
TCGA-A6-6138,DCC,0
TCGA-AA-A01Q,DCC,0
TCGA-A6-5661,DCC,1
TCGA-A6-5665,DCC,0
TCGA-EF-5831,DCC,0
TCGA-AD-6895,DCC,0
TCGA-AA-3844,DCC,0
TCGA-A6-3808,DCC,0
TCGA-A6-3807,DCC,0
TCGA-5M-AAT5,DCC,0
TCGA-AG-A014,DCC,0
TCGA-NH-A6GA,DCC,0
TCGA-CK-4952,DCC,0
TCGA-AA-3875,DCC,0
TCGA-DY-A1DE,DCC,0
TCGA-CM-6674,DCC,0
TCGA-CA-5255,DCC,0
TCGA-A6-2671,DCC,0
TCGA-G4-6304,DCC,1
TCGA-G4-6307,DCC,0
TCGA-DM-A1HA,DCC,0
TCGA-AZ-6603,DCC,0
TCGA-AA-A00J,DCC,0
TCGA-CM-4747,DCC,0
TCGA-AA-3713,DCC,0
TCGA-CK-5914,DCC,0
TCGA-A6-2674,DCC,0
TCGA-A6-6141,DCC,0
TCGA-AG-3580,DCC,0
TCGA-AA-3982,DCC,0
TCGA-AG-3898,DCC,0
TCGA-AG-3583,DCC,0
TCGA-CM-5864,DCC,0
TCGA-AF-6136,DCC,0
TCGA-AA-3955,DCC,0
TCGA-AF-5654,DCC,0
TCGA-D5-6931,DCC,0
TCGA-CK-4948,DCC,0
TCGA-AA-3861,DCC,0
TCGA-AG-3575,DCC,0
TCGA-AD-6964,DCC,0
TCGA-G4-6625,DCC,0
TCGA-AF-4110,DCC,0
TCGA-AA-3520,DCC,0
TCGA-RU-A8FL,DCC,0
TCGA-AM-5821,DCC,1
TCGA-AG-3999,DCC,0
TCGA-AA-A00F,DCC,0
TCGA-AD-A5EJ,DCC,0
TCGA-AF-6672,DCC,0
TCGA-G4-6297,DCC,0
TCGA-AA-3673,DCC,0
TCGA-AA-A00Q,DCC,0
TCGA-DC-6157,DCC,1
TCGA-AA-3496,DCC,0
TCGA-DC-4745,DCC,0
TCGA-NH-A8F7,DCC,0
TCGA-D5-6929,DCC,0
TCGA-F4-6856,DCC,0
TCGA-AZ-6607,DCC,0
TCGA-A6-6648,DCC,0
TCGA-EI-6509,DCC,0
TCGA-AA-3947,DCC,1
TCGA-CA-5796,DCC,0
TCGA-A6-2670,DCC,0
TCGA-DM-A280,DCC,0
TCGA-AA-3494,DCC,0
TCGA-A6-6653,DCC,1
TCGA-AA-A02H,DCC,0
TCGA-CM-6164,DCC,0
TCGA-AY-4070,DCC,0
TCGA-AG-3598,DCC,0
TCGA-A6-6650,DCC,0
TCGA-AG-4021,DCC,0
TCGA-AA-3488,DCC,0
TCGA-AA-A01G,DCC,0
TCGA-AA-A02O,DCC,0
TCGA-AZ-4681,DCC,0
TCGA-AA-3852,DCC,0
TCGA-G4-6302,DCC,0
TCGA-AF-2692,DCC,0
TCGA-AG-3731,DCC,0
TCGA-AG-4008,DCC,0
TCGA-F5-6863,DCC,0
TCGA-AA-3970,DCC,0
TCGA-AA-A02W,DCC,0
TCGA-AA-A02J,DCC,0
TCGA-CK-4947,DCC,0
TCGA-AG-A01W,DCC,0
TCGA-A6-A56B,DCC,0
TCGA-AA-3994,DCC,1
TCGA-CK-6747,DCC,0
TCGA-G4-6586,DCC,1
TCGA-CM-6168,DCC,0
TCGA-DM-A0X9,DCC,0
TCGA-AA-A02R,DCC,1
TCGA-AG-3909,DCC,0
TCGA-CM-6679,DCC,0
TCGA-A6-2682,DCC,0
TCGA-F5-6861,DCC,0
TCGA-A6-A566,DCC,0
TCGA-CA-6715,DCC,0
TCGA-G4-6311,DCC,0
TCGA-CL-5917,DCC,0
TCGA-AA-A022,DCC,0
TCGA-AA-3854,DCC,1
TCGA-CK-6751,DCC,0
TCGA-AZ-6601,DCC,0
TCGA-AA-3956,DCC,0
TCGA-A6-2681,DCC,0
TCGA-AA-3841,DCC,0
TCGA-CM-4752,DCC,0
TCGA-WS-AB45,DCC,0
TCGA-AA-3842,DCC,1
TCGA-AA-A01C,DCC,0
TCGA-AA-3509,DCC,0
TCGA-AF-A56N,DCC,0
TCGA-DY-A1DD,DCC,0
TCGA-AA-3939,DCC,0
TCGA-T9-A92H,DCC,1
TCGA-AG-3609,DCC,0
TCGA-A6-6654,DCC,0
TCGA-AA-3930,DCC,0
TCGA-AF-2691,DCC,0
TCGA-AA-3941,DCC,0
TCGA-AH-6544,DCC,0
TCGA-AA-3502,DCC,0
TCGA-AG-A01L,DCC,0
TCGA-AZ-6605,DCC,0
TCGA-DM-A1D4,DCC,0
TCGA-QG-A5Z2,DCC,0
TCGA-AA-A01S,DCC,0
TCGA-AG-3728,DCC,0
TCGA-A6-A567,DCC,0
TCGA-F5-6571,DCC,0
TCGA-AZ-5403,DCC,0
TCGA-DM-A28E,DCC,0
TCGA-AA-3492,DCC,0
TCGA-A6-3809,DCC,0
TCGA-AG-4005,DCC,0
TCGA-AA-3967,DCC,0
TCGA-AA-A01I,DCC,0
TCGA-A6-6780,DCC,0
TCGA-AA-3526,DCC,0
TCGA-A6-2676,DCC,0
TCGA-DY-A1DG,DCC,0
TCGA-CK-6748,DCC,0
TCGA-AG-A02N,DCC,0
TCGA-F5-6464,DCC,0
TCGA-CM-6163,DCC,0
TCGA-DM-A1HB,DCC,1
TCGA-AG-3887,DCC,0
TCGA-SS-A7HO,DCC,0
TCGA-AG-4007,DCC,0
TCGA-CM-6169,DCC,0
TCGA-F5-6814,DCC,1
TCGA-AG-4022,DCC,0
TCGA-AA-3543,DCC,0
TCGA-4N-A93T,DCC,0
TCGA-DM-A1D8,DCC,0
TCGA-AG-3882,DCC,0
TCGA-G4-6588,DCC,0
TCGA-F4-6807,DCC,0
TCGA-AA-A029,DCC,0
TCGA-AA-3972,DCC,0
TCGA-AA-3511,DCC,0
TCGA-D5-5541,DCC,0
TCGA-AD-6889,DCC,0
TCGA-CA-6716,DCC,0
TCGA-A6-4105,DCC,0
TCGA-A6-5662,DCC,0
TCGA-A6-6652,DCC,0
TCGA-CM-5860,DCC,0
TCGA-CM-5861,DCC,1
TCGA-AA-A01R,DCC,0
TCGA-A6-5659,DCC,0
TCGA-DM-A285,DCC,0
TCGA-F5-6813,DCC,1
TCGA-AG-3896,DCC,0
TCGA-DM-A28A,DCC,0
TCGA-D5-6529,DCC,0
TCGA-QG-A5Z1,DCC,0
TCGA-AG-A016,DCC,0
TCGA-CA-6719,DCC,0
TCGA-NH-A50U,DCC,0
TCGA-AG-A025,DCC,0
TCGA-CM-6170,DCC,0
TCGA-AA-3542,DCC,0
TCGA-DY-A0XA,DCC,0
TCGA-AG-A00H,DCC,0
TCGA-QG-A5YW,DCC,0
TCGA-F4-6459,DCC,0
TCGA-AA-3664,DCC,0
TCGA-D5-6538,DCC,1
TCGA-D5-6535,DCC,0
TCGA-AG-A01J,DCC,0
TCGA-CM-5862,DCC,0
TCGA-AG-3591,DCC,0
TCGA-CL-4957,DCC,0
TCGA-AG-A02X,DCC,0
TCGA-AA-A02Y,DCC,0
TCGA-BM-6198,DCC,0
TCGA-AF-3912,DCC,0
TCGA-AA-3666,DCC,0
TCGA-5M-AATE,DCC,0
TCGA-AA-3558,DCC,0
TCGA-DM-A0XD,DCC,0
TCGA-4T-AA8H,DCC,0
TCGA-CK-6746,DCC,0
TCGA-AA-A01K,DCC,0
TCGA-AG-3605,DCC,0
TCGA-D5-6927,DCC,0
TCGA-AG-3732,DCC,0
TCGA-CM-6677,DCC,0
TCGA-EI-6513,DCC,0
TCGA-AZ-6598,DCC,1
TCGA-AG-3586,DCC,0
TCGA-AG-A01Y,DCC,0
TCGA-3L-AA1B,DCC,0
TCGA-AA-3975,DCC,0
TCGA-5M-AATA,DCC,0
TCGA-AA-3532,DCC,0
TCGA-AA-3696,DCC,0
TCGA-G4-6298,DCC,0
TCGA-AA-3681,DCC,0
TCGA-G4-6314,DCC,0
TCGA-D5-6532,DCC,0
TCGA-AA-3860,DCC,0
TCGA-CI-6623,DCC,0
TCGA-AY-A69D,DCC,0
TCGA-AA-3521,DCC,0
TCGA-AG-3893,DCC,0
TCGA-D5-5537,DCC,0
TCGA-DM-A28H,DCC,0
TCGA-CM-6166,DCC,0
TCGA-AZ-6600,DCC,0
TCGA-AA-A017,DCC,0
TCGA-AA-3979,DCC,0
TCGA-AA-A00Z,DCC,0
TCGA-A6-4107,DCC,0
TCGA-D5-6540,DCC,1
TCGA-AA-3525,DCC,0
TCGA-AA-3815,DCC,0
TCGA-DY-A1DF,DCC,0
TCGA-CI-6620,DCC,0
TCGA-EI-6884,DCC,0
TCGA-AG-3584,DCC,0
TCGA-EI-7004,DCC,0
TCGA-D5-6923,DCC,0
TCGA-G4-6322,DCC,0
TCGA-AA-3855,DCC,0
TCGA-A6-6781,DCC,0
TCGA-A6-2672,DCC,0
TCGA-CM-5344,DCC,0
TCGA-AG-3881,DCC,0
TCGA-AG-3883,DCC,0
TCGA-AZ-5407,DCC,0
TCGA-A6-3810,DCC,0
TCGA-AD-6901,DCC,1
TCGA-DM-A0XF,DCC,0
TCGA-CM-5348,DCC,0
TCGA-AA-3489,DCC,0
TCGA-AA-3554,DCC,0
TCGA-AG-3601,DCC,0
TCGA-F4-6806,DCC,0
TCGA-AA-3845,DCC,0
TCGA-AA-3966,DCC,0
TCGA-EI-6506,DCC,0
TCGA-AA-3692,DCC,0
TCGA-AA-3831,DCC,0
TCGA-AG-3902,DCC,0
TCGA-AH-6643,DCC,0
TCGA-CI-6622,DCC,0
TCGA-AF-A56K,DCC,0
TCGA-D5-6924,DCC,0
TCGA-AA-3870,DCC,0
TCGA-DC-4749,DCC,0
TCGA-AZ-4615,DCC,0
TCGA-AA-3529,DCC,0
TCGA-CK-5912,DCC,0
TCGA-CM-4746,DCC,0
TCGA-AD-6548,DCC,0
TCGA-AA-3952,DCC,0
TCGA-AA-3663,DCC,0
TCGA-DY-A1H8,DCC,0
TCGA-CK-4950,DCC,0
TCGA-G5-6235,DCC,0
TCGA-AG-3608,DCC,0
TCGA-EI-6507,DCC,1
TCGA-AA-3672,DCC,1
TCGA-DM-A28M,DCC,0
TCGA-AA-3517,DCC,0
TCGA-AA-3538,DCC,0
TCGA-AZ-4323,DCC,0
TCGA-AA-3518,DCC,0
TCGA-AA-3678,DCC,0
TCGA-CK-5915,DCC,0
TCGA-AG-3602,DCC,0
TCGA-F4-6704,DCC,0
TCGA-AY-A8YK,DCC,0
TCGA-AH-6547,DCC,0
TCGA-CM-4750,DCC,0
TCGA-A6-6142,DCC,0
TCGA-AG-A00Y,DCC,0
TCGA-AA-3864,DCC,0
TCGA-QG-A5YV,DCC,0
TCGA-AZ-6606,DCC,0
TCGA-CM-4743,DCC,0
TCGA-AD-6965,DCC,0
TCGA-AF-A56L,DCC,0
TCGA-AG-3587,DCC,0
TCGA-AA-A01Z,DCC,0
TCGA-AA-A00R,DCC,0
TCGA-G4-6315,DCC,0
TCGA-AG-3594,DCC,0
TCGA-AA-3968,DCC,0
TCGA-AZ-4684,DCC,0
TCGA-AG-A002,DCC,1
TCGA-AF-3400,DCC,0
TCGA-AA-3949,DCC,1
TCGA-F4-6463,DCC,0
TCGA-CM-4744,DCC,0
TCGA-CM-5863,DCC,0
TCGA-NH-A5IV,DCC,0
TCGA-F5-6811,DCC,0
TCGA-AA-3950,DCC,1
TCGA-DC-5869,DCC,0
TCGA-CM-4748,DCC,0
TCGA-5M-AAT6,DCC,1
TCGA-AF-6655,DCC,0
TCGA-G4-6317,DCC,0
TCGA-EI-6511,DCC,0
TCGA-AA-3679,DCC,0
TCGA-AA-3553,DCC,0
TCGA-D5-6534,DCC,0
TCGA-AA-A004,DCC,0
TCGA-F4-6569,DCC,0
TCGA-NH-A50V,DCC,0
TCGA-CM-6167,DCC,0
TCGA-AG-3891,DCC,0
TCGA-AY-A71X,DCC,0
TCGA-AA-A024,DCC,0
TCGA-AA-3989,DCC,0
TCGA-QL-A97D,DCC,0
TCGA-D5-7000,DCC,0
TCGA-AG-4009,DCC,0
TCGA-AA-3667,DCC,0
TCGA-AA-3867,DCC,0
TCGA-CM-6678,DCC,0
TCGA-DM-A1DB,DCC,0
TCGA-AA-3684,DCC,0
TCGA-AA-3522,DCC,0
TCGA-F5-6465,DCC,0
TCGA-AA-3811,DCC,0
TCGA-AG-4001,DCC,0
TCGA-EI-6508,DCC,0
TCGA-AY-A54L,DCC,0
TCGA-AH-6644,DCC,0
TCGA-A6-2677,DCC,0
TCGA-AA-3516,DCC,0
TCGA-AA-3662,DCC,0
TCGA-G4-6320,DCC,0
TCGA-AG-3582,DCC,0
TCGA-AA-3984,DCC,1
TCGA-A6-5657,DCC,0
TCGA-D5-6920,DCC,0
TCGA-AA-3685,DCC,0
TCGA-AA-A02F,DCC,0
TCGA-A6-A565,DCC,0
TCGA-AA-3697,DCC,0
TCGA-AA-3514,DCC,0
TCGA-AZ-4315,DCC,1
TCGA-AG-3892,DCC,0
TCGA-AA-3534,DCC,0
TCGA-CA-6718,DCC,1
TCGA-G4-6295,DCC,0
TCGA-AG-3890,DCC,0
TCGA-AA-A01D,DCC,0
TCGA-AA-3715,DCC,1
TCGA-EI-6882,DCC,0
TCGA-NH-A6GB,DCC,1
TCGA-DM-A1D9,DCC,0
TCGA-CM-4751,DCC,0
TCGA-AA-A00N,DCC,0
TCGA-G4-6309,DCC,0
TCGA-D5-6531,DCC,0
TCGA-AZ-4682,DCC,0
TCGA-A6-2685,DCC,0
TCGA-F5-6812,DCC,0
TCGA-AG-3885,DCC,0
TCGA-AG-3727,DCC,0
TCGA-AA-A03J,DCC,0
TCGA-AA-3549,DCC,0
TCGA-AZ-4616,DCC,0
TCGA-AG-A008,DCC,0
TCGA-DM-A282,DCC,0
TCGA-F4-6805,DCC,0
TCGA-F4-6809,DCC,0
TCGA-G4-6321,DCC,0
TCGA-AA-3544,DCC,0
TCGA-D5-6536,DCC,0
TCGA-AA-3973,DCC,0
TCGA-AD-6890,DCC,0
TCGA-AD-A5EK,DCC,0
TCGA-AD-6899,DCC,0
TCGA-DM-A1D6,DCC,0
TCGA-A6-5656,DCC,0
TCGA-DC-6155,DCC,0
TCGA-D5-6537,DCC,0
TCGA-AG-3906,DCC,0
TCGA-CM-6162,DCC,0
TCGA-F4-6570,DCC,1
TCGA-D5-6928,DCC,0
TCGA-CM-6171,DCC,0
TCGA-D5-6539,DCC,0
TCGA-F5-6702,DCC,0
TCGA-AZ-6608,DCC,1
TCGA-AG-A036,DCC,0
TCGA-AA-3846,DCC,0
TCGA-AA-3814,DCC,0
TCGA-AA-3680,DCC,0
TCGA-CL-5918,DCC,0
TCGA-DM-A1DA,DCC,0
TCGA-CM-6165,DCC,0
TCGA-AA-3710,DCC,0
TCGA-AY-6197,DCC,0
TCGA-DM-A28C,DCC,0
TCGA-AA-A01T,DCC,0
TCGA-A6-5664,DCC,0
TCGA-D5-6530,DCC,0
TCGA-AF-2687,DCC,0
TCGA-AA-3660,DCC,0
TCGA-D5-6533,DCC,0
TCGA-AA-A00W,DCC,0
TCGA-DM-A1D7,DCC,0
TCGA-A6-2683,DCC,0
TCGA-AU-3779,DCC,0
TCGA-AG-3611,DCC,0
TCGA-CM-6680,DCC,0
TCGA-AZ-6599,DCC,0
TCGA-AG-3742,DCC,0
TCGA-CM-6675,DCC,0
TCGA-AA-3556,DCC,0
TCGA-AG-3725,DCC,0
TCGA-AG-3878,DCC,0
TCGA-AA-3818,DCC,0
TCGA-AG-A00C,DCC,0
TCGA-A6-2680,DCC,0
TCGA-G5-6233,DCC,0
TCGA-DM-A28G,DCC,0
TCGA-DC-6158,BCL9,0
TCGA-F4-6854,BCL9,1
TCGA-DC-5337,BCL9,0
TCGA-AA-3561,BCL9,0
TCGA-AA-A00O,BCL9,0
TCGA-DM-A28F,BCL9,0
